KO_code	Transcripts
K15023	48.0
K15023	48.0
K01921	14.0
K01921	14.0
K12267	12.0
K12267	12.0
K01633	7.0
K01633	7.0
K01926	31.0
K01926	31.0
K01738	5.0
K01738	5.0
K15024	39.0
K15024	39.0
K07024	14.0
K07024	14.0
K07025	4.0
K07025	4.0
K07027	4.0
K07027	4.0
K03856	1.0
K03856	1.0
K00043	77.0
K00043	77.0
K00042	0.0
K00042	0.0
K05833	0.0
K05833	0.0
K07533	12.0
K07533	12.0
K03521	216.0
K03521	216.0
K02422	33.0
K02422	33.0
K03210	28.0
K03210	28.0
K02420	20.0
K02420	20.0
K06412	87.0
K06412	87.0
K06941	2.0
K06941	2.0
K03527	6.0
K03527	6.0
K03526	4.0
K03526	4.0
K03529	7.0
K03529	7.0
K12573	7.0
K12573	7.0
K06949	4.0
K06949	4.0
K07141	1.0
K07141	1.0
K00925	44.0
K00925	44.0
K07467	2.0
K07467	2.0
K03778	34.0
K03778	34.0
K07460	1.0
K07460	1.0
K06015	7.0
K06015	7.0
K08998	12.0
K08998	12.0
K09761	6.0
K09761	6.0
K02358	240.0
K02358	240.0
K01814	1.0
K01814	1.0
K05808	29.0
K05808	29.0
K01811	8.0
K01811	8.0
K02217	62.0
K02217	62.0
K06042	4.0
K06042	4.0
K02355	141.0
K02355	141.0
K02357	41.0
K02357	41.0
K02356	40.0
K02356	40.0
K06958	13.0
K06958	13.0
K13275	3.0
K13275	3.0
K00134	59.0
K00134	59.0
K04043	30.0
K04043	30.0
K04042	22.0
K04042	22.0
K00131	1.0
K00131	1.0
K05823	12.0
K05823	12.0
K00088	21.0
K00088	21.0
K01952	14.0
K01952	14.0
K01953	4.0
K01953	4.0
K01951	21.0
K01951	21.0
K15460	1.0
K15460	1.0
K03299	0.0
K03299	0.0
K00783	4.0
K00783	4.0
K00784	1.0
K00784	1.0
K07040	62.0
K07040	62.0
K07736	11.0
K07736	11.0
K07737	1.0
K07737	1.0
K00788	0.0
K00788	0.0
K00789	18.0
K00789	18.0
K03296	6.0
K03296	6.0
K00030	0.0
K00030	0.0
K03294	5.0
K03294	5.0
K03073	46.0
K03073	46.0
K03070	27.0
K03070	27.0
K03077	2.0
K03077	2.0
K03076	79.0
K03076	79.0
K03075	14.0
K03075	14.0
K01809	2.0
K01809	2.0
K01255	3.0
K01255	3.0
K02119	94.0
K02119	94.0
K01736	1.0
K01736	1.0
K02012	9.0
K02012	9.0
K07464	10.0
K07464	10.0
K07321	34.0
K07321	34.0
K03177	17.0
K03177	17.0
K05896	5.0
K05896	5.0
K05895	5.0
K05895	5.0
K02118	111.5
K02118	111.5
K07723	64.0
K07723	64.0
K06131	12.0
K06131	12.0
K01873	23.0
K01873	23.0
K00864	3.0
K00864	3.0
K00554	4.0
K00554	4.0
K09748	10.0
K09748	10.0
K01687	4.0
K01687	4.0
K12574	30.0
K12574	30.0
K00558	5.0
K00558	5.0
K01501	16.0
K01501	16.0
K02653	5.0
K02653	5.0
K01179	1.0
K01179	1.0
K16850	38.0
K16850	38.0
K01262	57.0
K01262	57.0
K06387	2.0
K06387	2.0
K07217	4.0
K07217	4.0
K06023	3.0
K06023	3.0
K00812	139.0
K00812	139.0
K03719	31.0
K03719	31.0
K00817	0.0
K00817	0.0
K00951	5.0
K00951	5.0
K00950	8.0
K00950	8.0
K00954	5.0
K00954	5.0
K07219	5.0
K07219	5.0
K02315	16.0
K02315	16.0
K03481	2.0
K03481	2.0
K08301	7.0
K08301	7.0
K08302	24.0
K08302	24.0
K08303	5.0
K08303	5.0
K03486	8.0
K03486	8.0
K08309	5.0
K08309	5.0
K06180	10.0
K06180	10.0
K05795	49.0
K05795	49.0
K05796	28.0
K05796	28.0
K06183	3.0
K06183	3.0
K05792	6.0
K05792	6.0
K06187	25.0
K06187	25.0
K01493	8.0
K01493	8.0
K02601	62.0
K02601	62.0
K02600	17.0
K02600	17.0
K07727	2.0
K07727	2.0
K05799	5.0
K05799	5.0
K01495	9.0
K01495	9.0
K03592	5.0
K03592	5.0
K02419	23.0
K02419	23.0
K01677	2.0
K01677	2.0
K02412	26.0
K02412	26.0
K03551	2.0
K03551	2.0
K02410	21.0
K02410	21.0
K02411	24.0
K02411	24.0
K02416	16.0
K02416	16.0
K02417	30.0
K02417	30.0
K10440	1.0
K10440	1.0
K10441	1.0
K10441	1.0
K01778	3.0
K01778	3.0
K01779	9.0
K01779	9.0
K01591	1.0
K01591	1.0
K02782	0.0
K02782	0.0
K02783	0.0
K02783	0.0
K01770	3.0
K01770	3.0
K02781	0.0
K02781	0.0
K01776	3.0
K01776	3.0
K01777	447.0
K01777	447.0
K01775	72.0
K01775	72.0
K07106	0.0
K07106	0.0
K07105	4.0
K07105	4.0
K07456	2.0
K07456	2.0
K01928	12.0
K01928	12.0
K16950	0.0
K16950	0.0
K16951	0.0
K16951	0.0
K02892	77.0
K02892	77.0
K02890	67.0
K02890	67.0
K02777	7.0
K02777	7.0
K10439	0.0
K10439	0.0
K02774	18.0
K02774	18.0
K02773	4.0
K02773	4.0
K14155	6.0
K14155	6.0
K01489	12.0
K01489	12.0
K07699	137.0
K07699	137.0
K09696	2.0
K09696	2.0
K02071	2.0
K02071	2.0
K02072	2.0
K02072	2.0
K02073	5.0
K02073	5.0
K02526	27.0
K02526	27.0
K02398	21.0
K02398	21.0
K02520	65.0
K02520	65.0
K02444	1.0
K02444	1.0
K03305	59.0
K03305	59.0
K02397	45.0
K02397	45.0
K02396	34.0
K02396	34.0
K02390	24.0
K02390	24.0
K02528	6.0
K02528	6.0
K02392	31.0
K02392	31.0
K07738	3.0
K07738	3.0
K02110	17.0
K02110	17.0
K01916	10.0
K01916	10.0
K01915	7.0
K01915	7.0
K03524	0.0
K03524	0.0
K01918	2.0
K01918	2.0
K01977	136.0
K01977	136.0
K01552	0.0
K01552	0.0
K03783	14.0
K03783	14.0
K00335	87.0
K00335	87.0
K05934	6.0
K05934	6.0
K00077	2.0
K00077	2.0
K00074	125.0
K00074	125.0
K00019	18.0
K00019	18.0
K03789	8.0
K03789	8.0
K00865	0.0
K00865	0.0
K03701	4.0
K03701	4.0
K02114	15.0
K02114	15.0
K00177	215.0
K00177	215.0
K00176	94.0
K00176	94.0
K00175	219.0
K00175	219.0
K00174	233.0
K00174	233.0
K03411	4.0
K03411	4.0
K03410	5.0
K03410	5.0
K03413	5.0
K03413	5.0
K03412	4.0
K03412	4.0
K02557	34.0
K02557	34.0
K02556	29.0
K02556	29.0
K02803	346.0
K02803	346.0
K07171	72.0
K07171	72.0
K00375	0.0
K00375	0.0
K01524	1.0
K01524	1.0
K02808	0.0
K02808	0.0
K03826	4.0
K03826	4.0
K03827	6.0
K03827	6.0
K01358	51.0
K01358	51.0
K00194	35.0
K00194	35.0
K00197	40.0
K00197	40.0
K00196	72.0
K00196	72.0
K03608	49.0
K03608	49.0
K03609	52.0
K03609	52.0
K03470	2.0
K03470	2.0
K00198	130.0
K00198	130.0
K07402	9.0
K07402	9.0
K06173	10.0
K06173	10.0
K02967	67.0
K02967	67.0
K03466	3.0
K03466	3.0
K06178	1.0
K06178	1.0
K06223	0.0
K06223	0.0
K07584	112.0
K07584	112.0
K15555	3.0
K15555	3.0
K15554	2.0
K15554	2.0
K15553	28.0
K15553	28.0
K06997	23.0
K06997	23.0
K09710	14.0
K09710	14.0
K09711	5.0
K09711	5.0
K02970	84.0
K02970	84.0
K01989	0.0
K01989	0.0
K03735	0.0
K03735	0.0
K03736	0.0
K03736	0.0
K01726	35.0
K01726	35.0
K00016	11.0
K00016	11.0
K04078	14.0
K04078	14.0
K04079	28.0
K04079	28.0
K04077	41.0
K04077	41.0
K00104	125.0
K00104	125.0
K04075	12.0
K04075	12.0
K01985	0.0
K01985	0.0
K03739	4.0
K03739	4.0
K00854	2.0
K00854	2.0
K12410	5.0
K12410	5.0
K07038	3.0
K07038	3.0
K00852	0.0
K00852	0.0
K04758	50.0
K04758	50.0
K04757	6.0
K04757	6.0
K00359	77.0
K00359	77.0
K00997	11.0
K00997	11.0
K00991	1.0
K00991	1.0
K00859	6.0
K00859	6.0
K06382	31.0
K06382	31.0
K06383	4.0
K06383	4.0
K06381	10.0
K06381	10.0
K13820	22.0
K13820	22.0
K06384	6.0
K06384	6.0
K06385	6.0
K06385	6.0
K03043	52.0
K03043	52.0
K03040	104.0
K03040	104.0
K03046	61.0
K03046	61.0
K02931	82.0
K02931	82.0
K02933	78.0
K02933	78.0
K02935	101.0
K02935	101.0
K04769	21.0
K04769	21.0
K02939	15.0
K02939	15.0
K02963	98.0
K02963	98.0
K06917	4.0
K06917	4.0
K03544	67.0
K03544	67.0
K03424	11.0
K03424	11.0
K09787	13.0
K09787	13.0
K07160	0.0
K07160	0.0
K01000	11.0
K01000	11.0
K01678	2.0
K01678	2.0
K13038	13.0
K13038	13.0
K01006	44.0
K01006	44.0
K02749	12.0
K02749	12.0
K03564	3.0
K03564	3.0
K01438	1.0
K01438	1.0
K16906	0.0
K16906	0.0
K02414	18.0
K02414	18.0
K11754	5.0
K11754	5.0
K00927	17.0
K00927	17.0
K00634	65.0
K00634	65.0
K00929	195.0
K00929	195.0
K00075	9.0
K00075	9.0
K02415	16.0
K02415	16.0
K14441	5.0
K14441	5.0
K07658	10.0
K07658	10.0
K11041	25.0
K11041	25.0
K02986	92.0
K02986	92.0
K15342	10.0
K15342	10.0
K00694	1.0
K00694	1.0
K02982	88.0
K02982	88.0
K09913	27.0
K09913	27.0
K02988	71.0
K02988	71.0
K01714	110.0
K01714	110.0
K02113	20.0
K02113	20.0
K06927	4.0
K06927	4.0
K03581	2.0
K03581	2.0
K06925	5.0
K06925	5.0
K02117	94.0
K02117	94.0
K02115	27.0
K02115	27.0
K03584	18.0
K03584	18.0
K02563	26.0
K02563	26.0
K03589	1.0
K03589	1.0
K03588	21.0
K03588	21.0
K03465	6.0
K03465	6.0
K02564	6.0
K02564	6.0
K05985	3.0
K05985	3.0
K02038	0.0
K02038	0.0
K01649	0.0
K01649	0.0
K11145	28.0
K11145	28.0
K11261	5.0
K11261	5.0
K01640	0.0
K01640	0.0
K02190	6.0
K02190	6.0
K06910	12.0
K06910	12.0
K16905	0.0
K16905	0.0
K06405	4.0
K06405	4.0
K16907	0.0
K16907	0.0
K02594	0.0
K02594	0.0
K10796	280.0
K10796	280.0
K00334	74.0
K00334	74.0
K07035	0.0
K07035	0.0
K00700	6.0
K00700	6.0
K00703	22.0
K00703	22.0
K07138	7.0
K07138	7.0
K02598	0.0
K02598	0.0
K02027	3.0
K02027	3.0
K02026	7.0
K02026	7.0
K06407	3.0
K06407	3.0
K06406	6.0
K06406	6.0
K10819	2.0
K10819	2.0
K06956	1.0
K06956	1.0
K02020	0.0
K02020	0.0
K03518	1.0
K03518	1.0
K03517	0.0
K03517	0.0
K09903	16.0
K09903	16.0
K07137	2.0
K07137	2.0
K02029	7.0
K02029	7.0
K02028	8.0
K02028	8.0
K06864	1.0
K06864	1.0
K03769	37.0
K03769	37.0
K03768	23.0
K03768	23.0
K00099	7.0
K00099	7.0
K03763	3.0
K03763	3.0
K01925	14.0
K01925	14.0
K01866	14.0
K01866	14.0
K01867	15.0
K01867	15.0
K02160	25.0
K02160	25.0
K00226	2.0
K00226	2.0
K05813	0.0
K05813	0.0
K01868	22.0
K01868	22.0
K01869	17.0
K01869	17.0
K05816	0.0
K05816	0.0
K05815	0.0
K05815	0.0
K09458	26.0
K09458	26.0
K04032	0.0
K04032	0.0
K16963	4.0
K16963	4.0
K04030	0.0
K04030	0.0
K04031	0.0
K04031	0.0
K00145	0.0
K00145	0.0
K01945	11.0
K01945	11.0
K06409	6.0
K06409	6.0
K01939	11.0
K01939	11.0
K02899	107.0
K02899	107.0
K01940	4.0
K01940	4.0
K00384	152.0
K00384	152.0
K00385	0.0
K00385	0.0
K01586	5.0
K01586	5.0
K07042	12.0
K07042	12.0
K07043	8.0
K07043	8.0
K07729	2.0
K07729	2.0
K00797	0.0
K00797	0.0
K00796	10.0
K00796	10.0
K00027	3.0
K00027	3.0
K00794	0.0
K00794	0.0
K00793	0.0
K00793	0.0
K00790	20.0
K00790	20.0
K16698	6.0
K16698	6.0
K05814	0.0
K05814	0.0
K09013	9.0
K09013	9.0
K03687	17.0
K03687	17.0
K03088	3.0
K03088	3.0
K03086	43.0
K03086	43.0
K00891	1.0
K00891	1.0
K11752	1.0
K11752	1.0
K17465	1.0
K17465	1.0
K17464	0.0
K17464	0.0
K17467	0.0
K17467	0.0
K17466	1.0
K17466	1.0
K03169	4.0
K03169	4.0
K00609	3.0
K00609	3.0
K00676	0.0
K00676	0.0
K09989	7.0
K09989	7.0
K03092	3.0
K03092	3.0
K02835	11.0
K02835	11.0
K03833	5.0
K03833	5.0
K00901	9.0
K00901	9.0
K02775	17.0
K02775	17.0
K02036	0.0
K02036	0.0
K00248	203.0
K00248	203.0
K01784	8.0
K01784	8.0
K01424	11.0
K01424	11.0
K00566	9.0
K00566	9.0
K00567	2.0
K00567	2.0
K02078	43.0
K02078	43.0
K00243	3.0
K00243	3.0
K03648	6.0
K03648	6.0
K10793	634.0
K10793	634.0
K00965	16.0
K00965	16.0
K06969	3.0
K06969	3.0
K02669	5.0
K02669	5.0
K04763	9.0
K04763	9.0
K00962	30.0
K00962	30.0
K00963	12.0
K00963	12.0
K00600	15.0
K00600	15.0
K02770	10.0
K02770	10.0
K01163	10.0
K01163	10.0
K00969	6.0
K00969	6.0
K02663	2.0
K02663	2.0
K02662	3.0
K02662	3.0
K07183	6.0
K07183	6.0
K00806	17.0
K00806	17.0
K00805	2.0
K00805	2.0
K07185	8.0
K07185	8.0
K00800	1.0
K00800	1.0
K09936	2.0
K09936	2.0
K06217	8.0
K06217	8.0
K07567	115.0
K07567	115.0
K06213	22.0
K06213	22.0
K02948	75.0
K02948	75.0
K05781	0.0
K05781	0.0
K05780	0.0
K05780	0.0
K01547	0.0
K01547	0.0
K01546	0.0
K01546	0.0
K01548	0.0
K01548	0.0
K01788	0.0
K01788	0.0
K06193	8.0
K06193	8.0
K02945	18.0
K02945	18.0
K02946	83.0
K02946	83.0
K01269	6.0
K01269	6.0
K02409	21.0
K02409	21.0
K02408	17.0
K02408	17.0
K00286	32.0
K00286	32.0
K02018	1.0
K02018	1.0
K01689	57.0
K01689	57.0
K06962	7.0
K06962	7.0
K02400	17.0
K02400	17.0
K06960	38.0
K06960	38.0
K02015	3.0
K02015	3.0
K02405	12.0
K02405	12.0
K02404	13.0
K02404	13.0
K02407	61.0
K02407	61.0
K02406	408.0
K02406	408.0
K02799	1.0
K02799	1.0
K02798	1.0
K02798	1.0
K00850	8.0
K00850	8.0
K01443	7.0
K01443	7.0
K01444	16.0
K01444	16.0
K00661	3.0
K00661	3.0
K01448	59.0
K01448	59.0
K02790	6.0
K02790	6.0
K02793	35.0
K02793	35.0
K02795	34.0
K02795	34.0
K02794	31.0
K02794	31.0
K02796	44.0
K02796	44.0
K07507	6.0
K07507	6.0
K02493	4.0
K02493	4.0
K05810	7.0
K05810	7.0
K02888	67.0
K02888	67.0
K02495	9.0
K02495	9.0
K00179	105.0
K00179	105.0
K02884	47.0
K02884	47.0
K02887	80.0
K02887	80.0
K02886	103.0
K02886	103.0
K02881	78.0
K02881	78.0
K07461	0.0
K07461	0.0
K07462	2.0
K07462	2.0
K06998	5.0
K06998	5.0
K04564	7.0
K04564	7.0
K04567	32.0
K04567	32.0
K04562	19.0
K04562	19.0
K07667	7.0
K07667	7.0
K06442	3.0
K06442	3.0
K03307	2.0
K03307	2.0
K09779	18.0
K09779	18.0
K02242	1.0
K02242	1.0
K10773	1.0
K10773	1.0
K16849	26.0
K16849	26.0
K10670	552.0
K10670	552.0
K02538	0.0
K02538	0.0
K03438	2.0
K03438	2.0
K11358	14.0
K11358	14.0
K01611	0.0
K01611	0.0
K02083	6.0
K02083	6.0
K02123	85.0
K02123	85.0
K02120	113.0
K02120	113.0
K02121	87.0
K02121	87.0
K01619	3.0
K01619	3.0
K02124	81.0
K02124	81.0
K09861	2.0
K09861	2.0
K01740	2.0
K01740	2.0
K00068	0.0
K00068	0.0
K01090	3.0
K01090	3.0
K00917	0.0
K00917	0.0
K03547	5.0
K03547	5.0
K03546	5.0
K03546	5.0
K03545	61.0
K03545	61.0
K07166	6.0
K07166	6.0
K02834	26.5
K02834	26.5
K03429	4.0
K03429	4.0
K02836	16.0
K02836	16.0
K02838	26.0
K02838	26.0
K13789	4.0
K13789	4.0
K00691	3.0
K00691	3.0
K07007	3.0
K07007	3.0
K03930	1.0
K03930	1.0
K07005	11.0
K07005	11.0
K03705	11.0
K03705	11.0
K03752	4.0
K03752	4.0
K03753	2.0
K03753	2.0
K03750	2.0
K03750	2.0
K05337	26.0
K05337	26.0
K03617	29.0
K03617	29.0
K03616	41.0
K03616	41.0
K03615	40.0
K03615	40.0
K03614	30.0
K03614	30.0
K03613	25.0
K03613	25.0
K03612	41.0
K03612	41.0
K03610	51.0
K03610	51.0
K09707	8.0
K09707	8.0
K02237	1.0
K02237	1.0
K03723	3.0
K03723	3.0
K09703	2.0
K09703	2.0
K02233	8.0
K02233	8.0
K02231	11.0
K02231	11.0
K02337	6.0
K02337	6.0
K02335	5.0
K02335	5.0
K06147	13.0
K06147	13.0
K02238	0.0
K02238	0.0
K00525	2.0
K00525	2.0
K00526	0.0
K00526	0.0
K00527	26.0
K00527	26.0
K01839	14.0
K01839	14.0
K01838	2.0
K01838	2.0
K15524	8.0
K15524	8.0
K07047	2.0
K07047	2.0
K01835	17.0
K01835	17.0
K16899	3.0
K16899	3.0
K16898	4.5
K16898	4.5
K00528	49.0
K00528	49.0
K09697	2.0
K09697	2.0
K00283	8.0
K00283	8.0
K00282	6.0
K00282	6.0
K03688	1.0
K03688	1.0
K03722	1.0
K03722	1.0
K11068	12.0
K11068	12.0
K04069	45.0
K04069	45.0
K04068	22.0
K04068	22.0
K02188	4.0
K02188	4.0
K04066	3.0
K04066	3.0
K00761	15.0
K00761	15.0
K03685	2.0
K03685	2.0
K03686	9.0
K03686	9.0
K02619	4.0
K02619	4.0
K04487	17.0
K04487	17.0
K00847	1.0
K00847	1.0
K00382	25.0
K00382	25.0
K00845	14.0
K00845	14.0
K02956	120.0
K02956	120.0
K01531	3.0
K01531	3.0
K04720	5.0
K04720	5.0
K01534	3.0
K01534	3.0
K06201	3.0
K06201	3.0
K01537	32.0
K01537	32.0
K07301	6.0
K07301	6.0
K06390	5.0
K06390	5.0
K06393	8.0
K06393	8.0
K06395	5.0
K06395	5.0
K06394	5.0
K06394	5.0
K06397	16.0
K06397	16.0
K06396	13.0
K06396	13.0
K06399	0.0
K06399	0.0
K14218	3.0
K14218	3.0
K06391	4.0
K06391	4.0
K01487	3.0
K01487	3.0
K05936	6.0
K05936	6.0
K03111	114.0
K03111	114.0
K02904	60.0
K02904	60.0
K08217	0.0
K08217	0.0
K02906	123.0
K02906	123.0
K14229	26.0
K14229	26.0
K01929	8.0
K01929	8.0
K15739	0.0
K15739	0.0
K15738	4.0
K15738	4.0
K01881	57.0
K01881	57.0
K01735	1.0
K01735	1.0
K01886	12.0
K01886	12.0
K01887	11.0
K01887	11.0
K08591	11.0
K08591	11.0
K15634	2.0
K15634	2.0
K09772	34.0
K09772	34.0
K15633	26.0
K15633	26.0
K01222	8.0
K01222	8.0
K01223	57.0
K01223	57.0
K00763	16.0
K00763	16.0
K00858	7.0
K00858	7.0
K02759	14.0
K02759	14.0
K01151	2.0
K01151	2.0
K02755	44.0
K02755	44.0
K02756	0.0
K02756	0.0
K01409	12.0
K01409	12.0
K01011	9.0
K01011	9.0
K01159	1.0
K01159	1.0
K01923	24.0
K01923	24.0
K09963	0.0
K09963	0.0
K00939	90.0
K00939	90.0
K00936	9.0
K00936	9.0
K00620	0.0
K00620	0.0
K00627	3.0
K00627	3.0
K00626	148.0
K00626	148.0
K00760	9.0
K00760	9.0
K00839	1.0
K00839	1.0
K06901	11.0
K06901	11.0
K06410	71.0
K06410	71.0
K06896	1.0
K06896	1.0
K06897	1.0
K06897	1.0
K06898	0.0
K06898	0.0
K02992	106.0
K02992	106.0
K02806	1.0
K02806	1.0
K02996	78.0
K02996	78.0
K01749	6.0
K01749	6.0
K02994	77.0
K02994	77.0
K06714	3.0
K06714	3.0
K01924	25.0
K01924	25.0
K11070	1.0
K11070	1.0
K11071	1.0
K11071	1.0
K15986	33.0
K15986	33.0
K07173	8.0
K07173	8.0
K02470	13.0
K02470	13.0
K05311	31.0
K05311	31.0
K16203	12.0
K16203	12.0
K02477	2.0
K02477	2.0
K02478	2.0
K02478	2.0
K03574	12.0
K03574	12.0
K11635	0.0
K11635	0.0
K03572	5.0
K03572	5.0
K03570	10.0
K03570	10.0
K01265	92.0
K01265	92.0
K02342	5.0
K02342	5.0
K05967	8.0
K05967	8.0
K01715	125.0
K01715	125.0
K01652	2.0
K01652	2.0
K02909	50.0
K02909	50.0
K02874	70.0
K02874	70.0
K02876	92.0
K02876	92.0
K03976	0.0
K03976	0.0
K02871	77.0
K02871	77.0
K03168	10.0
K03168	10.0
K00656	77.0
K00656	77.0
K00657	7.0
K00657	7.0
K03978	10.0
K03978	10.0
K03979	6.0
K03979	6.0
K02878	62.0
K02878	62.0
K02879	74.0
K02879	74.0
K00651	3.0
K00651	3.0
K07281	16.0
K07281	16.0
K07282	2.0
K07282	2.0
K02051	7.0
K02051	7.0
K14170	0.0
K14170	0.0
K06438	9.0
K06438	9.0
K02191	4.0
K02191	4.0
K03500	2.0
K03500	2.0
K07124	2.0
K07124	2.0
K00767	0.0
K00767	0.0
K02372	12.0
K02372	12.0
K02371	16.0
K02371	16.0
K02907	57.0
K02907	57.0
K03601	3.0
K03601	3.0
K07079	5.0
K07079	5.0
K00086	2.0
K00086	2.0
K03710	9.0
K03710	9.0
K03711	28.0
K03711	28.0
K03716	3.0
K03716	3.0
K03602	2.0
K03602	2.0
K07029	13.0
K07029	13.0
K01870	32.0
K01870	32.0
K03488	3.0
K03488	3.0
K01872	12.0
K01872	12.0
K01875	20.0
K01875	20.0
K02902	37.0
K02902	37.0
K01876	16.0
K01876	16.0
K01879	20.0
K01879	20.0
K01750	9.0
K01750	9.0
K09758	5.0
K09758	5.0
K09747	13.0
K09747	13.0
K03484	2.0
K03484	2.0
K06024	9.0
K06024	9.0
K06416	37.0
K06416	37.0
K04023	0.0
K04023	0.0
K07012	10.0
K07012	10.0
K04027	0.0
K04027	0.0
K04026	0.0
K04026	0.0
K04029	4.0
K04029	4.0
K04028	0.0
K04028	0.0
K13292	1.0
K13292	1.0
K03523	0.0
K03523	0.0
K05919	51.0
K05919	51.0
K02005	11.0
K02005	11.0
K03475	21.0
K03475	21.0
K03522	394.0
K03522	394.0
K07050	1.0
K07050	1.0
K07053	0.0
K07053	0.0
K07052	5.0
K07052	5.0
K03525	11.0
K03525	11.0
K00012	8.0
K00012	8.0
K00013	2.0
K00013	2.0
K00014	1.0
K00014	1.0
K07058	3.0
K07058	3.0
K03800	9.0
K03800	9.0
K03478	11.0
K03478	11.0
K03154	0.0
K03154	0.0
K03624	19.0
K03624	19.0
K04041	12.0
K04041	12.0
K03150	39.0
K03150	39.0
K03151	7.0
K03151	7.0
K03621	14.0
K03621	14.0
K06411	81.0
K06411	81.0
K03091	95.0
K03091	95.0
K03090	6.0
K03090	6.0
K01791	2.0
K01791	2.0
K03629	12.0
K03629	12.0
K02304	1.0
K02304	1.0
K02013	4.0
K02013	4.0
K01693	1.0
K01693	1.0
K06978	3.0
K06978	3.0
K03803	9.0
K03803	9.0
K06976	2.0
K06976	2.0
K01226	192.0
K01226	192.0
K07447	6.0
K07447	6.0
K01874	11.0
K01874	11.0
K16651	3.0
K16651	3.0
K00278	1.0
K00278	1.0
K07240	22.0
K07240	22.0
K03652	5.0
K03652	5.0
K04096	2.0
K04096	2.0
K03650	3.0
K03650	3.0
K03657	22.0
