KO_code	Transcripts
K01255	0.0
K02119	0.0
K01736	1.0
K02012	3.0
K07464	0.0
K07321	2.0
K03177	5.0
K05896	1.0
K05895	1.0
K02118	0.0
K07723	5.0
K06131	2.0
K01873	11.0
K00864	1.0
K00554	4.0
K09748	2.0
K01687	0.0
K12574	5.0
K00558	0.0
K01501	0.0
K02653	0.0
K01179	0.0
K16850	25.0
K01262	8.0
K06387	0.0
K07217	43.0
K06023	0.0
K00812	14.0
K03719	7.0
K00817	0.0
K00951	1.0
K00950	1.0
K00954	1.0
K07219	0.0
K02315	1.0
K03481	0.0
K08301	0.0
K08302	6.0
K08303	3.0
K03486	1.0
K08309	0.0
K06180	5.0
K05795	6.0
K05796	0.0
K06183	2.0
K05792	0.0
K06187	10.0
K01493	1.0
K02601	39.0
K02600	10.0
K07727	0.0
K05799	0.0
K01495	1.0
K03592	0.0
K02419	5.0
K01677	1.0
K02412	4.0
K03551	1.0
K02410	4.0
K02411	3.0
K02416	3.0
K02417	6.0
K10440	0.0
K10441	0.0
K01778	1.0
K01779	0.0
K01591	1.0
K02782	0.0
K02783	0.0
K01770	1.0
K02781	0.0
K01776	6.0
K01777	73.0
K01775	3.0
K07106	0.0
K07105	0.0
K07456	1.0
K01928	1.0
K16950	0.0
K16951	0.0
K02892	163.0
K02890	595.0
K02777	0.0
K10439	0.0
K02774	0.0
K02773	0.0
K14155	0.0
K01489	1.0
K07699	60.0
K09696	0.0
K02071	0.0
K02072	0.0
K02073	1.0
K02526	20.0
K02398	4.0
K02520	78.0
K02444	0.0
K03305	1.0
K02397	5.0
K02396	4.0
K02390	4.0
K02528	10.0
K02392	3.0
K07738	4.0
K02110	7.0
K01916	0.0
K01915	3.0
K03524	0.0
K01918	1.0
K01977	336.0
K01552	0.0
K03783	1.0
K00335	1.0
K05934	1.0
K00077	0.0
K00074	7.0
K00019	0.0
K03789	1.0
K00865	0.0
K03701	8.0
K02114	6.0
K00177	9.0
K00176	3.0
K00175	20.0
K00174	48.0
K03411	0.0
K03410	0.0
K03413	1.0
K03412	0.0
K02557	5.0
K02556	5.0
K02803	10.0
K07171	4.0
K00375	0.0
K01524	0.0
K02808	0.0
K03826	0.0
K03827	2.0
K01358	70.0
K00194	2.0
K00197	8.0
K00196	2.0
K03608	4.0
K03609	23.0
K03470	0.0
K00198	5.0
K07402	0.0
K06173	1.0
K02967	956.0
K03466	3.0
K06178	0.0
K06223	0.0
K07584	90.0
K15555	0.0
K15554	0.0
K15553	0.0
K06997	2.0
K09710	1.0
K09711	0.0
K02970	241.0
K01989	30.0
K03735	7.0
K03736	9.0
K01726	10.0
K00016	0.0
K04078	15.0
K04079	11.0
K04077	205.0
K00104	0.0
K04075	3.0
K01985	32.0
K03739	8.0
K00854	0.0
K12410	1.0
K07038	0.0
K00852	0.0
K04758	0.0
K04757	5.0
K00359	0.0
K00997	5.0
K00991	0.0
K00859	0.0
K06382	1.0
K06383	0.0
K06381	0.0
K13820	3.0
K06384	0.0
K06385	0.0
K03043	152.0
K03040	286.0
K03046	155.0
K02931	76.0
K02933	405.0
K02935	631.0
K04769	4.0
K02939	5.0
K02963	400.0
K06917	1.0
K03544	67.0
K03424	15.0
K09787	14.0
K07160	0.0
K01000	1.0
K01678	0.0
K13038	3.0
K01006	4.0
K02749	0.0
K03564	0.0
K01438	0.0
K16906	0.0
K02414	2.0
K11754	1.0
K00927	28.0
K00634	3.0
K00929	7.0
K00075	0.0
K02415	2.0
K14441	4.0
K07658	10.0
K11041	6.0
K02986	671.0
K15342	0.0
K00694	0.0
K02982	340.0
K09913	0.0
K02988	249.0
K01714	34.0
K02113	3.0
K06927	0.0
K03581	0.0
K06925	0.0
K02117	0.0
K02115	5.0
K03584	1.0
K02563	4.0
K03589	0.0
K03588	2.0
K03465	5.0
K02564	0.0
K05985	5.0
K02038	0.0
K01649	0.0
K11145	4.0
K11261	0.0
K01640	0.0
K02190	1.0
K06910	0.0
K16905	0.0
K06405	0.0
K16907	0.0
K02594	0.0
K10796	14.0
K00334	1.0
K07035	0.0
K00700	0.0
K00703	1.0
K07138	0.0
K02598	0.0
K02027	0.0
K02026	2.0
K06407	0.0
K06406	0.0
K10819	0.0
K06956	2.0
K02020	0.0
K03518	0.0
K03517	0.0
K09903	8.0
K07137	0.0
K02029	0.0
K02028	1.0
K06864	1.0
K03769	10.0
K03768	8.0
K00099	3.0
K03763	1.0
K01925	1.0
K01866	3.0
K01867	3.0
K02160	1.0
K00226	1.0
K05813	0.0
K01868	17.0
K01869	13.0
K05816	0.0
K05815	0.0
K09458	11.0
K04032	4.0
K16963	1.0
K04030	8.0
K04031	4.0
K00145	0.0
K01945	2.0
K06409	1.0
K01939	17.0
K02899	1075.0
K01940	0.0
K00384	7.0
K00385	0.0
K01586	0.0
K07042	2.0
K07043	0.0
K07729	0.0
K00797	0.0
K00796	0.0
K00027	1.0
K00794	2.0
K00793	1.0
K00790	13.0
K16698	0.0
K05814	0.0
K09013	1.0
K03687	5.0
K03088	0.0
K03086	24.0
K00891	0.0
K11752	1.0
K17465	0.0
K17464	0.0
K17467	0.0
K17466	0.0
K03169	0.0
K00609	8.0
K00676	0.0
K09989	0.0
K03092	0.0
K02835	52.0
K03833	1.0
K00901	0.0
K02775	0.0
K02036	1.0
K00248	25.0
K01784	2.0
K01424	4.0
K00566	2.0
K00567	0.0
K02078	22.0
K00243	0.0
K03648	1.0
K10793	89.0
K00965	0.0
K06969	4.0
K02669	0.0
K04763	1.0
K00962	22.0
K00963	10.0
K00600	8.0
K02770	0.0
K01163	2.0
K00969	3.0
K02663	0.0
K02662	0.0
K07183	3.0
K00806	3.0
K00805	1.0
K07185	0.0
K00800	1.0
K09936	0.0
K06217	0.0
K07567	17.0
K06213	3.0
K02948	586.0
K05781	0.0
K05780	0.0
K01547	0.0
K01546	0.0
K01548	0.0
K01788	2.0
K06193	41.0
K02945	3.0
K02946	461.0
K01269	2.0
K02409	3.0
K02408	4.0
K00286	12.0
K02018	0.0
K01689	522.0
K06962	5.0
K02400	2.0
K06960	19.0
K02015	0.0
K02405	2.0
K02404	2.0
K02407	6.0
K02406	76.0
K02799	4.0
K02798	10.0
K00850	8.0
K01443	0.0
K01444	3.0
K00661	0.0
K01448	7.0
K02790	0.0
K02793	6.0
K02795	2.0
K02794	4.0
K02796	2.0
K07507	0.0
K02493	4.0
K05810	0.0
K02888	151.0
K02495	2.0
K00179	0.0
K02884	587.0
K02887	366.0
K02886	427.0
K02881	325.0
K07461	0.0
K07462	0.0
K06998	0.0
K04564	0.0
K04567	50.0
K04562	3.0
K07667	1.0
K06442	7.0
K03307	13.0
K09779	0.0
K02242	0.0
K10773	0.0
K16849	28.0
K10670	95.0
K02538	0.0
K03438	6.0
K11358	0.0
K01611	1.0
K02083	0.0
K02123	0.0
K02120	0.0
K02121	0.0
K01619	1.0
K02124	0.0
K09861	0.0
K01740	0.0
K00068	0.0
K01090	0.0
K00917	0.0
K03547	0.0
K03546	0.0
K03545	17.0
K07166	1.0
K02834	2.0
K03429	1.0
K02836	3.0
K02838	21.0
K13789	5.0
K00691	0.0
K07007	0.0
K03930	0.0
K07005	0.0
K03705	2.0
K03752	0.0
K03753	0.0
K03750	0.0
K05337	3.0
K03617	8.0
K03616	4.0
K03615	3.0
K03614	5.0
K03613	3.0
K03612	6.0
K03610	3.0
K09707	0.0
K02237	0.0
K03723	2.0
K09703	2.0
K02233	0.0
K02231	1.0
K02337	2.0
K02335	1.0
K06147	6.0
K02238	0.0
K00525	0.0
K00526	6.0
K00527	5.0
K01839	1.0
K01838	0.0
K15524	0.0
K07047	0.0
K01835	3.0
K16899	0.0
K16898	0.0
K00528	12.0
K09697	1.0
K00283	0.0
K00282	0.0
K03688	0.0
K03722	0.0
K11068	0.0
K04069	2.0
K04068	1.0
K02188	0.0
K04066	1.0
K00761	6.0
K03685	1.0
K03686	2.0
K02619	0.0
K04487	5.0
K00847	0.0
K00382	1.0
K00845	0.0
K02956	159.0
K01531	0.0
K04720	0.0
K01534	1.0
K06201	0.0
K01537	1.0
K07301	0.0
K06390	0.0
K06393	0.0
K06395	0.0
K06394	0.0
K06397	2.0
K06396	0.0
K06399	0.0
K14218	14.0
K06391	0.0
K01487	1.0
K05936	3.0
K03111	68.0
K02904	156.0
K08217	0.0
K02906	287.0
K14229	150.0
K01929	1.0
K15739	0.0
K15738	1.0
K01881	14.0
K01735	1.0
K01886	6.0
K01887	4.0
K08591	1.0
K15634	3.0
K09772	29.0
K15633	11.0
K01222	1.0
K01223	2.0
K00763	2.0
K00858	1.0
K02759	6.0
K01151	3.0
K02755	1.0
K02756	0.0
K01409	2.0
K01011	0.0
K01159	0.0
K01923	2.0
K09963	0.0
K00939	141.0
K00936	1.0
K00620	0.0
K00627	0.0
K00626	9.0
K00760	10.0
K00839	1.0
K06901	5.0
K06410	0.0
K06896	0.0
K06897	0.0
K06898	0.0
K02992	126.0
K02806	0.0
K02996	989.0
K01749	1.0
K02994	573.0
K06714	0.0
K01924	4.0
K11070	3.0
K11071	1.0
K15986	4.0
K07173	0.0
K02470	13.0
K05311	21.0
K16203	1.0
K02477	0.0
K02478	0.0
K03574	1.0
K11635	0.0
K03572	1.0
K03570	1.0
K01265	31.0
K02342	0.0
K05967	1.0
K01715	8.0
K01652	0.0
K02909	16.0
K02874	627.0
K02876	109.0
K03976	0.0
K02871	214.0
K03168	10.0
K00656	89.0
K00657	0.0
K03978	8.0
K03979	8.0
K02878	230.0
K02879	1026.0
K00651	0.0
K07281	4.0
K07282	0.0
K02051	0.0
K14170	1.0
K06438	0.0
K02191	0.0
K03500	0.0
K07124	0.0
K00767	0.0
K02372	3.0
K02371	2.0
K02907	129.0
K03601	0.0
K07079	0.0
K00086	0.0
K03710	0.0
K03711	4.0
K03716	2.0
K03602	1.0
K07029	0.0
K01870	19.0
K03488	1.0
K01872	4.0
K01875	32.0
K02902	152.0
K01876	36.0
K01879	6.0
K01750	0.0
K09758	1.0
K09747	5.0
K03484	0.0
K06024	1.0
K06416	5.0
K04023	5.0
K07012	0.0
K04027	10.0
K04026	8.0
K04029	3.0
K04028	3.0
K13292	1.0
K03523	0.0
K05919	2.0
K02005	3.0
K03475	0.0
K03522	30.0
K07050	0.0
K07053	0.0
K07052	0.0
K03525	6.0
K00012	1.0
K00013	0.0
K00014	2.0
K07058	0.0
K03800	0.0
K03478	1.0
K03154	0.0
K03624	5.0
K04041	1.0
K03150	1.0
K03151	1.0
K03621	2.0
K06411	0.0
K03091	38.0
K03090	1.0
K01791	0.0
K03629	1.0
K02304	0.0
K02013	1.0
K01693	1.0
K06978	0.0
K03803	1.0
K06976	0.0
K01226	16.0
K07447	8.0
K01874	16.0
K16651	1.0
K00278	0.0
K07240	3.0
K03652	0.0
K04096	0.0
K03650	1.0
K03657	6.0
K01662	1.0
K03654	0.0
K14188	2.0
K07030	7.0
K00575	1.0
K00574	1.0
K01304	0.0
K02039	0.0
K01118	0.0
K00975	0.0
K11749	0.0
K02650	0.0
K07085	0.0
K02654	0.0
K04477	0.0
K02189	0.0
K11741	0.0
K00878	0.0
K07636	0.0
K07149	0.0
K00873	26.0
K00876	0.0
K00874	0.0
K09888	3.0
K04486	1.0
K04485	3.0
K02954	297.0
K06207	11.0
K02952	210.0
K14228	0.0
K02950	1292.0
K14227	25.0
K14225	48.0
K02959	112.0
K04488	3.0
K03671	17.0
K11636	0.0
K00882	11.0
K01271	13.0
K01270	6.0
K00674	15.0
K01754	23.0
K06871	9.0
K01756	28.0
K02009	2.0
K02008	1.0
K01752	0.0
K07979	0.0
K06971	0.0
K02004	2.0
K02007	6.0
K02006	5.0
K01759	0.0
K02003	1.0
K01012	0.0
K07082	1.0
K00759	4.0
K00611	0.0
K00616	4.0
K00615	19.0
K06950	0.0
K07088	0.0
K07089	4.0
K00756	0.0
K01878	29.0
K03797	0.0
K07574	6.0
K00837	12.0
K08600	0.0
K08602	1.0
K07056	1.0
K14138	22.0
K09762	2.0
K03399	1.0
K11189	44.0
K06379	5.0
K06378	0.0
K08070	8.0
K06374	0.0
K06373	0.0
K02499	6.0
K05515	2.0
K02500	0.0
K02501	0.0
K02502	0.0
K07496	1.0
K07491	0.0
K06942	20.0
K01810	5.0
K03702	4.0
K01620	1.0
K01624	14.0
K01625	0.0
K01628	0.0
K11203	0.0
K11202	0.0
K01933	0.0
K00561	5.0
K03530	41.0
K00058	0.0
K00059	1.0
K02990	38.0
K00133	2.0
K00057	3.0
K12941	0.0
K00052	0.0
K00053	0.0
K07150	0.0
K00688	0.0
K08384	1.0
K02437	9.0
K03536	15.0
K03537	0.0
K00681	0.0
K07010	0.0
K02825	0.0
K00930	0.0
K03437	0.0
K02822	0.0
K01056	2.0
K02385	2.0
K03217	6.0
K03216	3.0
K03215	1.0
K03742	0.0
K03312	0.0
K03660	0.0
K03218	0.0
K03666	6.0
K14652	2.0
K03664	10.0
K03665	2.0
K06012	0.0
K09773	2.0
K09770	3.0
K06158	1.0
K02221	2.0
K05837	2.0
K09775	0.0
K06153	1.0
K02343	2.0
K02340	1.0
K03706	48.0
K02346	0.0
K04074	3.0
K02379	0.0
K07238	0.0
K01808	3.0
K03696	2.0
K03695	8.0
K00537	1.0
K01958	1.0
K04072	19.0
K01803	13.0
K00928	3.0
K01805	1.0
K03699	5.0
K00128	0.0
K01956	4.0
K03324	4.0
K05832	14.0
K03284	0.0
K03809	0.0
K01955	13.0
K03060	0.0
K05340	0.0
K01243	2.0
K01751	0.0
K02232	0.0
K02503	0.0
K00366	0.0
K02348	0.0
K03106	20.0
K03101	1.0
K03100	3.0
K02919	38.0
K04759	3.0
K02913	61.0
K02911	609.0
K02916	32.0
K02914	30.0
K00995	1.0
K01239	8.0
K09685	2.0
K16787	1.0
K16786	6.0
K16785	3.0
K15583	4.0
K01232	0.0
K01843	9.0
K01893	31.0
K01892	3.0
K00548	0.0
K01890	5.0
K02768	3.0
K02769	7.0
K02687	1.0
K01142	5.0
K02760	2.0
K02761	1.0
K00981	5.0
K02763	0.0
K13653	3.0
K00948	168.0
K00949	2.0
K00821	0.0
K00820	7.0
K00823	0.0
K00942	2.0
K00943	0.0
K00941	0.0
K00945	1.0
K06333	0.0
K01091	0.0
K06334	4.0
K06889	0.0
K06888	0.0
K08884	1.0
K10947	0.0
K03740	1.0
K11069	4.0
K07258	3.0
K01488	0.0
K11072	2.0
K02968	338.0
K01520	1.0
K11063	0.0
K01938	11.0
K02965	530.0
K01480	0.0
K09698	7.0
K02961	31.0
K01664	0.0
K01665	1.0
K03569	51.0
K03568	1.0
K02469	18.0
K03565	0.0
K06909	0.0
K03563	3.0
K00762	10.0
K01934	0.0
K01464	0.0
K01465	1.0
K01462	13.0
K00009	8.0
K00764	1.0
K00765	0.0
K02227	0.0
K01259	71.0
K00768	0.0
K01704	0.0
K01703	0.0
K01258	16.0
K02863	992.0
K14761	2.0
K02860	1.0
K02867	216.0
K00648	2.0
K07444	2.0
K02864	439.0
K00645	2.0
K16926	0.0
K16923	14.0
K06346	10.0
K02040	1.0
K05540	0.0
K02226	1.0
K02049	0.0
K01273	4.0
K02388	3.0
K02389	3.0
K03316	3.0
K02387	3.0
K03703	1.0
K03315	0.0
K03110	3.0
K03704	981.0
K03310	2.0
K03311	6.0
K03499	0.0
K03498	0.0
K01963	1.0
K01962	1.0
K01961	1.0
K06196	0.0
K07813	0.0
K03571	1.0
K03495	2.0
K03497	5.0
K03496	8.0
K03816	1.0
K00003	0.0
K04019	4.0
K00001	0.0
K03798	18.0
K00161	0.0
K00162	0.0
K00008	0.0
K02547	0.0
K03406	1.0
K03407	0.0
K07067	1.0
K07741	0.0
K03734	0.0
K03408	0.0
K07742	1.0
K03367	7.0
K03810	1.0
